TR:MCF7:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:INSULIN,TR:NRG1,TR:SERUM,TR:AKT_pT308i,TR:MEK1_pS217_S221i,DV:4EBP1_pS65,DV:AKT_pS473,DV:AKT_pT308,DV:BAD_pS112,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PKC-alpha_pS657,DV:Rb_pS807_S811,DV:Src_pY416,DV:STAT3_pY705,DA:4EBP1_pS65,DA:AKT_pS473,DA:AKT_pT308,DA:BAD_pS112,DA:c-JUN_pS73,DA:c-Met_pY1235,DA:c-Raf_pS338,DA:EGFR_pY992,DA:ER-alpha_pS118,DA:GSK3-alpha-beta_pS21_S9,DA:GSK3-alpha-beta_pS9,DA:HER2_pY1248,DA:JNK_pT183_pT185,DA:MAPK_pT202_Y204,DA:MEK1_pS217_S221,DA:mTOR_pS2448,DA:p70S6K_pT389,DA:p90RSK_pT359_S363,DA:PKC-alpha_pS657,DA:Rb_pS807_S811,DA:Src_pY416,DA:STAT3_pY705
1,0,0,1,0,0,0,0,0,0,0.8472636794,0.0684488859,0.1079138122,0.7381663056,0.6537036857,0.9469493051,0.6433018599,0.5459359154,0.6568359212,0.764939123,0.6880963495,0.7269639729,0.4735136282,0.6189300795,0.3611868427,0.7794511155,0.4243453454,0.7463781318,0.8670810826,0.6333508172,0.7382615519,0.9356714027,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,1,0,0,0.8258801794,0.033565221,0.0602623327,0.7078288928,0.7650631419,0.8576438423,0.4167226675,0.5000435101,0.5197024053,0.6707661443,0.7113689632,0.7277391777,0.5343970437,0.3364847096,0.1777862899,0.663825013,0.3563267002,0.7461769033,0.8184899728,0.5633045551,0.6100233041,0.9192835699,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,1,0,0,0,0,0,1,0.7517219028,0.6231439773,0.7002044955,0.5954977416,0.6572412825,0.8979922899,0.6782965852,0.5450322073,0.6367886191,0.6803622679,0.736686427,0.840682412,0.5437954185,0.200679551,0.5643955134,0.8116692583,0.268387451,0.6492015558,0.8975826798,0.5258272288,0.7000413576,0.9498968256,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,1,0,1,1,0.3697546491,0.4822532614,0.7236968303,0.7459219429,0.7927740713,0.6010522515,0.4791681415,0.4689284134,0.6701550762,0.7379284227,0.8535455328,0.514240256,0.1320287399,0.3330186015,0.6309091897,0.3099460759,0.614891813,0.700587746,0.53820847,0.6104180246,0.9224757752,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,1,0,0,0,0,0.8330795692,0.0515898042,0.0849215109,0.6201786787,0.584815394,0.8023399204,0.5301463044,0.5560122528,0.6491253314,0.8043658254,0.8232601679,0.8311800268,0.4283032236,0.3952571029,0.2390796863,0.8425598754,0.3323466477,0.6325840133,0.8622899595,0.4808258063,0.7413232578,0.892766643,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,0,0,0,0.6880448943,0.0158810294,0.0520081507,0.4869379708,0.5709519045,0.8800726083,0.55600393,0.5923628908,0.6423900078,0.5026152954,0.5445360389,0.8061276171,0.4389869605,0.3568541836,0.2344575241,0.7474433517,0.1075554793,0.613377626,0.9416687816,0.543302516,0.8366856599,0.8965684487,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,1,0,0,0,1,0.9235943401,0.4491432746,0.5658958578,0.5808490052,0.6640738111,0.7847458342,0.5083793894,0.5035418467,0.5988280517,0.7247451261,0.7547335023,0.8429723828,0.4201478437,0.080837551,0.1944679867,0.723786318,0.2734053771,0.603372493,0.6978030868,0.5048330728,0.685140957,0.802434485,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,0,0,1,0.7747379556,0.1199174394,0.1628765286,0.5324529051,0.6935226653,0.7796938021,0.5547211387,0.4875501021,0.6403846647,0.4634380129,0.4892010426,0.8103604014,0.4053896348,0.0753688213,0.1797814165,0.6177627186,0.1031520569,0.5984466293,0.817116897,0.4903873299,0.6973151192,0.8316428094,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,1,0,0,0,0,0,0,0.8205826432,0.0799589305,0.1134675078,0.7929895591,0.6954489543,0.9040527934,0.6277090107,0.507642325,0.591296628,0.7385730087,0.7244134261,0.7674086111,0.473826506,0.5530372491,0.364211437,0.7226862838,0.4627955665,0.7277461738,0.8670471254,0.7699669962,0.7653954227,0.9258092408,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,1,0,0,0.7991537849,0.0437486927,0.0723387158,0.6802456936,0.6763298378,0.9067075107,0.5236986226,0.5154318539,0.5593685447,0.7712047901,0.8308549944,0.9099458775,0.5934697979,0.355579604,0.1747316745,0.8948571012,0.4420641467,0.7185848502,0.8889338443,0.6350100676,0.6895798716,0.9739927706,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,1,0,0,0,0,0.9037176984,0.0591206983,0.0996529672,0.680671499,0.5852623517,0.8535341666,0.5751255147,0.5284069472,0.5808309512,0.7561332239,0.6966434667,0.8000002103,0.4368029108,0.388258339,0.2617351766,0.8231852145,0.3752285006,0.6266947498,0.9306775767,0.5792171205,0.651742112,0.894582177,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,0,0,0,0,0,0,0,0.7055540913,0.0160394253,0.0575465342,0.5589931248,0.5904374225,0.8573264683,0.4474450184,0.5348740499,0.6082148496,0.4895614498,0.5211234123,0.7753027284,0.4113863085,0.3581870654,0.2362396786,0.5368627778,0.1294712663,0.644142286,0.7038755786,0.4637999087,0.6448512486,0.9045063781,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,0,0,1,0,0,0,0,1,0,0.7879237175,0.6918618713,0.7672972152,0.7376402022,0.7557115633,0.8978655858,0.7566714676,0.6022414561,0.5282833051,0.8645447451,0.9051254335,0.736845003,0.4041653981,0.5149957912,0.2902975464,0.9314990066,0.5331466056,0.7351219016,0.8701402121,0.665577407,0.7307222777,0.7801091854,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,1,1,0,0.6468772551,0.0650025154,0.1157972464,0.4627787035,0.6195400716,0.8944398767,0.4860547326,0.573661861,0.5734037123,0.441850486,0.4703058114,0.6730650818,0.404123274,0.3856773667,0.2809130549,0.66813372,0.0754204663,0.658514612,0.8356588562,0.5386799725,0.7768046782,0.8139139529,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,0,0,0.8822525548,0.2267375718,0.2392107954,0.8514264339,0.7991600597,0.8676748677,0.5500852445,0.5952639744,0.5220470904,0.8481780299,0.911540716,0.6536455942,0.3985328179,0.4707187802,0.2898591031,0.7234386862,0.7501930771,0.6869262423,0.7807146154,0.5750522102,0.6385969383,0.842753144,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,1,0,0,0.6758501495,0.0137679958,0.0554147068,0.4549287084,0.5837252877,0.8760339556,0.4953750766,0.5814842269,0.6333026561,0.5200510948,0.5773377618,0.7068189219,0.3928030492,0.4172046998,0.2684621601,0.7796244805,0.0992974839,0.6148778486,0.8560039113,0.5929946398,0.6982768427,0.8587712718,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,1,0,0.7832089218,0.239065864,0.3044616276,0.6564124786,0.7930786131,0.9440430252,0.643522507,0.5488066907,0.581256796,0.6581935124,0.6378139476,0.7078888654,0.4233597221,0.5496903139,0.3949559269,0.8253970095,0.3216011598,0.770675441,0.8775577608,0.5828461927,0.6863794914,0.8141686033,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,0,1,0,0.7953989113,0.2572376774,0.363495155,0.6341072256,0.7950309954,0.8906848888,0.6178880682,0.5547521952,0.4582192123,0.7447199994,0.8149706619,0.7405063686,0.4731187117,0.3625160645,0.2063977043,0.8648394169,0.3625183507,0.7327778148,0.8631914261,0.7199160308,0.6359427753,0.858239756,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,0,0,0.7270033743,0.0520522558,0.0885725578,0.7117397252,0.7706250925,0.9304841668,0.6668385782,0.5680216281,0.590252345,0.7306615103,0.7502653909,0.6754245726,0.4085126079,0.5557269863,0.3442183876,0.827154152,0.4139815075,0.7587029607,0.9037373384,0.6632361059,0.7588977953,0.9301292423,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,0,0,0,0.7920126492,0.0426682452,0.0715238752,0.7094919919,0.8520309522,0.9086291848,0.5285818942,0.566197488,0.4862251742,0.7805810421,0.9183763523,0.7158938541,0.4846776605,0.3648978661,0.1952216641,0.8745671815,0.5465424121,0.7444558328,0.8388504573,0.6544755525,0.7951685249,0.8871218161,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,1,0,0,0,0,0,0,0,0,0.6577896486,0.0114990794,0.0461264422,0.5818020913,0.6772539331,0.8542820733,0.4188152573,0.7538725838,0.6225857914,0.5288083917,0.6004558963,0.7042619355,0.44646893,0.2885469669,0.2065350957,0.7301891903,0.1695030641,0.6567795343,0.8536161862,0.5609938977,0.6570232566,0.8819803923,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,1,0,0,0,0,0,0.7749314546,0.1465956093,0.1164029821,0.7239746145,0.6083086255,0.7836812813,0.4044177039,0.5636604789,0.5764349603,0.8312009762,0.8706471683,0.7959926555,0.4464794234,0.2680652697,0.1581193598,0.9256495338,0.6573242106,0.6568489776,0.827375674,0.5920164674,0.7020348734,0.8530233269,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,1,0,0,0,0,0,0,0,1,0.6529412635,0.1562027571,0.2030441183,0.4789975233,0.6564227732,0.8436982884,0.4728856819,0.6022593062,0.6249489871,0.5235810144,0.5330697192,0.7019757525,0.4924522434,0.075953747,0.1889769465,0.7093418499,0.1674367722,0.6038563026,0.8783391163,0.4932264895,0.5982411977,0.7384083162,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,1,0,0,0,0,1,0.7327831763,0.6681277906,0.7186412262,0.7401308098,0.7017780445,0.8989594968,0.440261025,0.461753835,0.6016116632,0.702105516,0.7601685142,0.7400977278,0.5274541565,0.0713079065,0.2295247099,0.6838406524,0.5009401782,0.542579196,0.6597364023,0.5019631913,0.6673113757,0.7819781569,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,1,0,0,0,0,0,0,0,0.6278496572,0.0166365313,0.0507272645,0.4655339691,0.6401552558,0.8450867054,0.4472251326,0.5120859445,0.6799869671,0.5383698364,0.5811991571,0.7731015643,0.5358723201,0.3299968438,0.2464994684,0.7441208238,0.1468095002,0.5632604419,0.849732624,0.5308963965,0.7980893906,0.9103639837,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,0,0,0.8021840681,0.1479036997,0.1407073485,0.8117240544,0.7293600452,0.8657653189,0.4652300702,0.5521765937,0.5740987874,0.8388808255,0.922651934,0.7640165798,0.4789682128,0.3720193171,0.2290459708,0.7877873455,0.7906135551,0.6476214992,0.6887176266,0.6409037451,0.7287340484,0.964596038,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,1,0,0,0,0,0,0,1,0.8231780944,0.7930302434,0.8414814499,0.8376866008,0.9290123346,0.8980521459,0.5838240256,0.5425497391,0.5799565518,0.8098404598,0.8618853428,0.7613788813,0.5593915956,0.3052861516,0.8832205554,0.6293751632,0.7068853134,0.6629997753,0.6743721144,0.5927657511,0.7371782529,0.803545117,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,0,1,0.8205776582,1,1,0.737406889,0.6816357713,0.8573856968,0.4770657599,0.6078646215,0.5397846038,0.8539661388,0.7805270136,0.8017698674,0.4830273117,0.0981435348,0.3626955315,0.7121206052,0.6543742758,0.6434131656,0.7108237429,0.5440888797,0.6174981403,0.9828318591,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,1,0,0,0,0,0,0,0,0,0.729615817,0.0161480093,0.0416939165,0.5751956795,0.6512314574,0.8102873157,0.4338957883,0.4871047053,0.7025671667,0.6122893682,0.6319178495,0.7136401061,0.491962082,0.315812734,0.2149120485,0.8206958189,0.2690432906,0.6183701082,0.7640897625,0.6579364705,0.6674795416,0.7495978105,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,1,0,0,0,0,0,0.8097202047,0.1492627838,0.125086948,0.7581309773,0.6797626977,0.8217265359,0.4497329416,0.4494004674,0.6404928404,0.8762343767,0.8521620748,0.7461965602,0.4356670726,0.2914386828,0.1944409429,0.8681295618,0.7638158061,0.6334487629,0.7975320127,0.6928897664,0.7957522369,0.904888086,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,1,0,0,0,0,0,0,0,0.752184076,0.0402003044,0.0585032497,0.7483729288,0.7737192991,0.8661162916,0.5046625508,0.4768966423,0.7069269445,0.8046864677,0.8133048406,0.6931194744,0.4469292598,0.6788520901,0.3210804193,0.8754883168,0.7035676753,0.8350439426,0.8612942714,0.8545188423,0.8114192249,0.9299658288,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,1,0,0,0,0.8528681725,0.1558358494,0.1325762393,0.9623346889,0.7565030151,0.9575796587,0.3789313374,0.4910682853,0.5417853499,0.8301775561,0.8457619675,0.6986714546,0.4481516128,0.3621869009,0.2179057217,0.6011653531,1,0.6596325647,0.6870083926,0.6169422333,0.8039176333,0.9307868029,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,1,0,0,1,0,0.8122452239,0.3871013665,0.5202640011,0.583039848,0.6968650485,0.86658819,0.5578590577,0.5400395914,0.607176513,0.543474207,0.6045851609,0.5965046374,0.4404647249,0.3450523759,0.2144645209,0.7983761255,0.1953681638,0.6414705082,0.8692458232,0.5370742194,0.7608528463,0.853042114,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,1,0,0,0,0,0,0,1,0,0.7496696603,0.1182687223,0.1645893994,0.5577637809,0.6773447423,0.8265760949,0.5049597147,0.5387710744,0.6152604498,0.554131646,0.597647454,0.6069171768,0.4252081646,0.3263210632,0.2160749116,0.633530983,0.1948433202,0.648614284,0.7443434474,0.605882127,0.6546076061,0.8245997393,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,1,0,0,0,0,0.9576858102,0.0512188346,0.0732165287,0.8065152533,0.6681374265,0.8587696944,0.5072626738,0.5222124357,0.6574398428,0.6368625829,0.6705419701,0.597001085,0.4159148168,0.2758115709,0.18752724,0.8621104868,0.371264219,0.6263051605,0.8151277299,0.5569617632,0.6692830887,0.8605020645,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,1,0,0,0,0,0,0,0,0,0.7998088426,0.0156868581,0.0506949033,0.6004125822,0.6024055493,0.7942792942,0.5903521125,0.529495685,0.6363813906,0.6115960409,0.6888327923,0.6580149523,0.4048305219,0.359705712,0.2138435757,0.8285214052,0.2087221727,0.634898872,0.8218814816,0.7089620198,0.6944522296,0.8152671123,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,1,0,0,0,1,0,0.8800650402,0.7267466003,0.9130058344,0.7832797767,0.7391229076,0.8268701404,0.560135197,0.5103746026,0.6610150155,0.8093928622,0.8119665481,0.7013378214,0.393258201,0.3259958256,0.1834273526,0.762827137,0.5091906215,0.6217588702,0.7303971007,0.6322044179,0.7745096351,0.9041122322,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,1,0,0,0,0,0,1,0,0.8923179698,0.2836547875,0.3399483051,0.8622818274,0.8421276413,0.8292531981,0.5920012764,0.5099315701,0.6131279533,0.742661315,0.7689671861,0.5722904095,0.4219889019,0.6876914721,0.320452363,0.7579855474,0.4684328015,0.8324276496,0.7280458346,0.8090983203,0.7182120239,0.8284551045,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,1,0,0,0,0,0,0.9247833219,0.1470101443,0.1401759726,0.8373078631,0.6865533352,0.8387886814,0.6831990545,0.5225608876,0.6142325238,0.8547841345,0.9561130066,0.7216537056,0.4166643811,0.2756992831,0.1623533331,0.8559634217,0.6167799089,0.6540781495,0.7452516906,0.6615757168,0.641063652,0.7702141897,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,1,0,0,0,0,0,0,0,0.8663941489,0.0391944886,0.0631941409,0.7584816942,0.8082141042,0.8376432659,0.7433613554,0.5422969321,0.6344423383,0.8450972793,0.877749694,0.7096396551,0.4260105331,0.7120859766,0.3517575654,0.8505633848,0.5870503676,0.8940096922,0.7897429342,0.8235486156,0.6947882448,0.9038169264,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,0,0,0.6624679968,0.0473884931,0.0696476513,0.7831196248,0.7800404191,0.8824874767,0.4276812775,0.4492776956,0.5185176208,0.6999268377,0.7441896171,0.7938222795,0.3749654319,0.5727390275,0.3320979812,0.5065041807,0.4287508308,0.6406797036,0.9154285352,0.7847728129,0.6907517549,0.8656959438,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,1,0,0,0.9354940834,0.0380773576,0.0569851291,1,0.9566603528,0.7409044641,0.3629547442,0.4574271032,0.4126317835,0.7061163057,0.7524277317,0.8094665192,0.5221932198,0.3248578057,0.176324018,0.5557688801,0.5978726389,0.6604383907,0.666950914,0.6150687437,0.6222924946,0.7467113187,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,0,1,0.8279527088,0.4480081325,0.4967373059,0.6493933998,0.7228037496,0.9021342648,0.5098914097,0.4299066854,0.5722220723,0.5745277645,0.6437600518,0.8351656776,0.4373007156,0.1020187047,0.4111042215,0.5314914578,0.3078622526,0.5867763739,0.7408572631,0.4483591696,0.7748603486,0.8111919803,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,1,0,1,0.9326761506,0.427093668,0.5372104669,0.8309354143,0.9033755655,0.8390119861,0.4297068057,0.4731695704,0.4147399904,0.5961405648,0.7339729258,0.7341419974,0.5050441473,0.1127892524,0.2969109444,0.4776352619,0.433891309,0.5878981439,0.6521802345,0.4759800504,0.5628804394,0.7596559253,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,1,0,0,0,0,0.965859308,0.0381903383,0.0618762046,0.8877899776,0.6963555288,0.8013262787,0.3604266959,0.41835072,0.5806465043,0.7232365607,0.7533152829,0.7950474615,0.4040717957,0.3842581924,0.237942632,0.4608343093,0.5108849112,0.6207621002,0.7210586936,0.4340460715,0.5873428524,0.8123122983,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,0,0,0,0.7212800522,0.0153636673,0.0537572388,0.4872624803,0.6273538436,0.7887767242,0.3652992229,0.5947473002,0.6497881932,0.4595763136,0.4926625888,0.8373668258,0.4342248636,0.3951216563,0.2367144931,0.5389317337,0.111724507,0.5865011448,0.7253295121,0.4513160503,0.6488854376,0.8371186171,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,1,0,0,0,1,0.9307793207,0.5141699139,0.5786510856,0.7090025088,0.6697051726,0.8383744769,0.4218861523,0.4531204283,0.5554853477,0.6051526541,0.6904898358,0.6921795052,0.4014020223,0.0745243562,0.1837188075,0.5195210359,0.3975859186,0.5696899742,0.6235490207,0.4293494838,0.6659164895,0.8067033887,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,0,0,1,0.74965458,0.1101613848,0.1478217225,0.5549288697,0.6668933094,0.8099969812,0.3624687614,0.4207157137,0.5648347345,0.4041193099,0.4439080509,0.682799329,0.454711704,0.0813278056,0.1456533298,0.4030247577,0.1253888121,0.5946290643,0.6920516646,0.4088793031,0.704203039,0.7887197328,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,0,0,0.8553301842,0.0563049615,0.0828505243,0.8868018745,0.8166213058,0.9540148639,0.4413516908,0.4626491829,0.5716612112,0.6676781965,0.7378700376,0.8812388249,0.4223313746,0.6214697558,0.3610753173,0.5922957253,0.4700582285,0.7265051824,0.6781165651,0.6362073387,0.6167351393,0.7581790295,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,1,0,0,0.9762034471,0.046689863,0.0594816413,0.9255832329,0.9192694118,0.9195045543,0.421675644,0.4150216644,0.4465215799,0.7527565123,0.7861684705,0.7898109753,0.4984130202,0.3507189528,0.1635059541,0.5376742543,0.7369285079,0.6957692167,0.7239526271,0.6910558352,0.6654504618,0.7828034389,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,1,0,0,0,0,0.9760962253,0.0451605898,0.0620526981,0.8501290255,0.6581648905,0.8432088871,0.3344706607,0.3794709374,0.5578777187,0.699466183,0.7412338181,0.8649674601,0.455481832,0.3303148434,0.2088097719,0.5612915815,0.4952421036,0.681133745,0.6113483076,0.4813555567,0.5352860642,0.7448614943,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,0,0,0,0,0,0,0,0.7978601207,0.016637695,0.0545506047,0.5490314801,0.6459575649,0.8176695341,0.3570295491,0.4477655823,0.6249683843,0.4659619111,0.4868042331,0.8681020083,0.4430904771,0.3487325377,0.2247256383,0.4593828921,0.131892461,0.5943051474,0.7114422249,0.4663290317,0.5340438614,0.7918303409,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
1,0,0,1,0,0,0,0,1,0,0.7610576497,0.1663171026,0.2059610045,0.5956969478,0.6511337466,0.9255394839,0.4930687583,0.5617557774,0.5778582994,0.6636240432,0.695447888,0.6965684201,0.4011048586,0.3349644008,0.226809064,0.8931504991,0.2390374298,0.6295094906,0.8822105356,0.6379965497,0.6968743283,0.8550508577,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,1,1,0,0.7990038482,0.2932146007,0.3421918477,0.7252225664,0.9500078482,0.8809411704,0.5044381201,0.6097862643,0.5092662009,0.8563199878,0.866715198,0.6979292104,0.4493581116,0.4048669438,0.2009948224,0.9748080051,0.447176525,0.6912405411,0.8819096848,0.6522892638,0.7507152576,0.8731588392,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,0,0,0.7474824187,0.0357649103,0.0526743001,0.6405346121,0.6869616309,0.9193515104,0.5245490429,0.557350334,0.5435563129,0.7360631893,0.7169747206,0.8208156745,0.4269078219,0.3087428726,0.2085652604,0.8595778758,0.2980972978,0.650334887,0.8527878466,0.678438728,0.68326061,0.8088317551,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,1,0,0,0.7937814678,0.0646722029,0.0820008809,0.7680058224,0.9625654296,0.9023412854,0.7066496511,0.6166113389,0.5065599444,0.8976708128,0.8863614907,0.687634557,0.4518796006,0.3374781182,0.1771116376,0.8511593352,0.5186820612,0.7147694923,0.8971868666,0.6945750331,0.6669608268,0.9102608544,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,1,0,0.7994129289,0.7027951902,0.7820819638,0.7472965244,0.7324674865,0.9164112083,0.6600664812,0.5683838149,0.55413581,0.744402078,0.766852304,0.6258988547,0.4229526896,0.2962327602,0.2162670907,0.9201496005,0.548140525,0.6149684827,0.9106013354,0.6226247071,0.7806845794,0.883407122,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,0,1,0,0.6440807003,0.086004338,0.1283700869,0.4300345397,0.5708202319,0.8161276879,0.4249840249,0.5834660802,0.5612373604,0.6569359432,0.6399429376,0.760934683,0.4474835797,0.2360602864,0.1896824178,0.7253030399,0.1326935073,0.5843652122,1,0.7929401872,0.7408884755,0.8919808568,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,0,0,0.8431411403,0.2300590961,0.2097116717,0.774129247,0.6491471725,0.8762842806,0.5452492785,0.5685934768,0.5424676055,1,0.9730253583,0.7793776247,0.3838349938,0.289660349,0.2050330454,1,0.8336685597,0.6001864719,0.8665651501,0.6598535961,0.6560423581,0.8688167676,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,0,0,0,0.6507169188,0.0176095018,0.0504412524,0.4471024807,0.6079709274,0.7951214234,0.3855021215,0.5765054164,0.5673285728,0.7607538093,0.735845255,0.7715428338,0.4494804876,0.2350267016,0.1885106399,0.743113143,0.1508256992,0.5863522214,0.9676064739,0.8614820546,0.6786906316,0.8906299135,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,1,0,0,0,0,0,0,0,0,0.6020886893,0.0105393239,0.0378154779,0.554828874,0.6215276564,0.8291510224,0.3896532515,0.5485677328,0.6597602829,0.6179802562,0.6403999617,0.7692627941,0.4868367232,0.3860095784,0.2309216625,0.7749672929,0.2281681442,0.6221875073,0.7628426858,0.5887839807,0.7819188548,0.9300821161,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
